T [fm^-1]		beta_pi
1.557		14.5211180807857
1.5575		14.5423569910387
1.558		14.5636183644805
1.5585		14.5849022163039
1.559		14.6062085617069
1.5595		14.6275374158929
1.56		14.6488887940694
1.5605		14.6702627114494
1.561		14.6916591832506
1.5615		14.7130782246957
1.562		14.7345198510124
1.5625		14.7559840774333
1.563		14.7774709191959
1.5635		14.7989803915429
1.564		14.8205125097214
1.5645		14.8420672889841
1.565		14.863644744588
1.5655		14.8852448917957
1.566		14.9068677458742
1.5665		14.9285133220957
1.567		14.9501816357373
1.5675		14.9718727020812
1.568		14.9935865364143
1.5685		15.0153231540285
1.569		15.0370825702208
1.5695		15.0588648002931
1.57		15.0806698595522
1.5705		15.1024977633099
1.571		15.1243485268828
1.5715		15.1462221655927
1.572		15.1681186947661
1.5725		15.1900381297347
1.573		15.2119804858351
1.5735		15.2339457784088
1.574		15.2559340228021
1.5745		15.2779452343665
1.575		15.2999794284584
1.5755		15.3220366204391
1.576		15.3441168256749
1.5765		15.3662200595371
1.577		15.388346337402
1.5775		15.4104956746505
1.578		15.432668086669
1.5785		15.4548635888486
1.579		15.4770821965851
1.5795		15.4993239252799
1.58		15.5215887903387
1.5805		15.5438768071726
1.581		15.5661879911976
1.5815		15.5885223578343
1.582		15.610879922509
1.5825		15.6332607006521
1.583		15.6556647076997
1.5835		15.6780919590924
1.584		15.7005424702759
1.5845		15.723016256701
1.585		15.7455133338234
1.5855		15.7680337171037
1.586		15.7905774220075
1.5865		15.8131444640055
1.587		15.8357348585731
1.5875		15.8583486211909
1.588		15.8809857673444
1.5885		15.9036463125241
1.589		15.9263302722255
1.5895		15.9490376619488
1.59		15.9717684971997
1.5905		15.9945227934885
1.591		16.0173005663305
1.5915		16.0401018312461
1.592		16.0629266037606
1.5925		16.0857748994041
1.593		16.1086467337123
1.5935		16.1315421222251
1.594		16.1544610804879
1.5945		16.1774036240508
1.595		16.2003697684691
1.5955		16.2233595293028
1.596		16.2463729221173
1.5965		16.2694099624826
1.597		16.292470665974
1.5975		16.3155550481714
1.598		16.3386631246599
1.5985		16.3617949110297
1.599		16.3849504228758
1.5995		16.4081296757982
1.6		16.431332685402
1.6005		16.4545594672972
1.601		16.4778100370989
1.6015		16.501084410427
1.602		16.5243826029065
1.6025		16.5477046301674
1.603		16.5710505078446
1.6035		16.5944202515781
1.604		16.6178138770129
1.6045		16.641231399799
1.605		16.664672835591
1.6055		16.6881382000492
1.606		16.7116275088382
1.6065		16.735140777628
1.607		16.7586780220937
1.6075		16.782239257915
1.608		16.8058245007767
1.6085		16.8294337663689
1.609		16.8530670703863
1.6095		16.8767244285288
1.61		16.9004058565015
1.6105		16.9241113700139
1.611		16.9478409847811
1.6115		16.9715947165227
1.612		16.9953725809639
1.6125		17.0191745938342
1.613		17.0430007708687
1.6135		17.0668511278072
1.614		17.0907256803945
1.6145		17.1146244443806
1.615		17.1385474355201
1.6155		17.1624946695729
1.616		17.1864661623041
1.6165		17.2104619294832
1.617		17.2344819868854
1.6175		17.2585263502903
1.618		17.2825950354829
1.6185		17.3066880582531
1.619		17.3308054343956
1.6195		17.3549471797103
1.62		17.3791133100022
1.6205		17.4033038410812
1.621		17.427518788762
1.6215		17.4517581688647
1.622		17.476021997214
1.6225		17.50031028964
1.623		17.5246230619775
1.6235		17.5489603300666
1.624		17.573322109752
1.6245		17.5977084168839
1.625		17.6221192673168
1.6255		17.6465546769112
1.626		17.6710146615317
1.6265		17.6954992370485
1.627		17.7200084193364
1.6275		17.7445422242756
1.628		17.769100667751
1.6285		17.7936837656526
1.629		17.8182915338755
1.6295		17.8429239883198
1.63		17.8675811448903
1.6305		17.8922630194974
1.631		17.9169696280561
1.6315		17.9417009864865
1.632		17.9664571107136
1.6325		17.9912380166677
1.633		18.0160437202838
1.6335		18.0408742375022
1.634		18.0657295842682
1.6345		18.0906097765316
1.635		18.1155148302478
1.6355		18.1404447613773
1.636		18.1653995858852
1.6365		18.1903793197414
1.637		18.2153839789217
1.6375		18.2404135794062
1.638		18.2654681371802
1.6385		18.2905476682342
1.639		18.3156521885633
1.6395		18.3407817141681
1.64		18.3659362610539
1.6405		18.3911158452312
1.641		18.4163204827155
1.6415		18.4415501895271
1.642		18.4668049816918
1.6425		18.4920848752398
1.643		18.5173898862067
1.6435		18.5427200306332
1.644		18.5680753245648
1.6445		18.5934557840522
1.645		18.6188614251508
1.6455		18.6442922639216
1.646		18.66974831643
1.6465		18.6952295987468
1.647		18.7207361269479
1.6475		18.7462679171139
1.648		18.7718249853305
1.6485		18.7974073476887
1.649		18.8230150202843
1.6495		18.8486480192182
1.65		18.8743063605962
1.6505		18.8999900605293
1.651		18.9256991351334
1.6515		18.9514336005296
1.652		18.9771934728437
1.6525		19.0029787682071
1.653		19.0287895027555
1.6535		19.0546256926303
1.654		19.0804873539774
1.6545		19.1063745029481
1.655		19.1322871556986
1.6555		19.1582253283899
1.656		19.1841890371887
1.6565		19.210178298266
1.657		19.236193127798
1.6575		19.2622335419665
1.658		19.2882995569575
1.6585		19.3143911889625
1.659		19.3405084541781
1.6595		19.3666513688057
1.66		19.3928199490519
1.6605		19.4190142111281
1.661		19.445234171251
1.6615		19.4714798456421
1.662		19.4977512505285
1.6625		19.5240484021414
1.663		19.5503713167177
1.6635		19.5767200104994
1.664		19.6030944997329
1.6645		19.6294948006704
1.665		19.6559209295687
1.6655		19.6823729026898
1.666		19.7088507363005
1.6665		19.7353544466728
1.667		19.7618840500838
1.6675		19.7884395628156
1.668		19.8150210011555
1.6685		19.8416283813952
1.669		19.8682617198323
1.6695		19.8949210327691
1.67		19.9216063365125
1.6705		19.9483176473751
1.671		19.9750549816742
1.6715		20.0018183557321
1.672		20.0286077858764
1.6725		20.0554232884395
1.673		20.0822648797589
1.6735		20.1091325761774
1.674		20.1360263940424
1.6745		20.1629463497065
1.675		20.1898924595275
1.6755		20.2168647398683
1.676		20.2438632070965
1.6765		20.2708878775849
1.677		20.2979387677114
1.6775		20.3250158938592
1.678		20.3521192724159
1.6785		20.3792489197747
1.679		20.4064048523336
1.6795		20.4335870864958
1.68		20.4607956386693
1.6805		20.4880305252673
1.681		20.5152917627083
1.6815		20.5425793674153
1.682		20.5698933558167
1.6825		20.5972337443461
1.683		20.6246005494418
1.6835		20.6519937875471
1.684		20.6794134751108
1.6845		20.7068596285861
1.685		20.7343322644322
1.6855		20.7618313991123
1.686		20.7893570490955
1.6865		20.8169092308552
1.687		20.8444879608703
1.6875		20.872093255625
1.688		20.8997251316079
1.6885		20.927383605313
1.689		20.9550686932394
1.6895		20.9827804118913
1.69		21.0105187777777
1.6905		21.0382838074128
1.691		21.0660755173157
1.6915		21.0938939240108
1.692		21.1217390440276
1.6925		21.1496108939003
1.693		21.1775094901683
1.6935		21.2054348493763
1.694		21.2333869880736
1.6945		21.261365922815
1.695		21.2893716701601
1.6955		21.3174042466735
1.696		21.3454636689252
1.6965		21.3735499534898
1.697		21.4016631169472
1.6975		21.4298031758824
1.698		21.4579701468855
1.6985		21.4861640465514
1.699		21.5143848914801
1.6995		21.542632698277
1.7		21.5709074835521
1.7005		21.5992092639206
1.701		21.6275380560032
1.7015		21.6558938764249
1.702		21.6842767418161
1.7025		21.7126866688127
1.703		21.741123674055
1.7035		21.7695877741885
1.704		21.7980789858641
1.7045		21.8265973257373
1.705		21.8551428104691
1.7055		21.8837154567252
1.706		21.9123152811765
1.7065		21.9409423004989
1.707		21.9695965313737
1.7075		21.9982779904867
1.708		22.0269866945292
1.7085		22.0557226601972
1.709		22.0844859041922
1.7095		22.1132764432203
1.71		22.142094293993
1.7105		22.1709394732267
1.711		22.199811997643
1.7115		22.2287118839683
1.712		22.2576391489344
1.7125		22.2865938092779
1.713		22.3155758817405
1.7135		22.3445853830691
1.714		22.3736223300154
1.7145		22.4026867393365
1.715		22.4317786277945
1.7155		22.4608980121561
1.716		22.4900449091938
1.7165		22.5192193356845
1.717		22.5484213084107
1.7175		22.5776508441596
1.718		22.6069079597235
1.7185		22.6361926718999
1.719		22.6655049974913
1.7195		22.6948449533054
1.72		22.7242125561547
1.7205		22.7536078228569
1.721		22.7830307702347
1.7215		22.8124814151163
1.722		22.841959774334
1.7225		22.8714658647263
1.723		22.9009997031359
1.7235		22.9305613064111
1.724		22.9601506914049
1.7245		22.9897678749757
1.725		23.0194128739867
1.7255		23.0490857053061
1.726		23.0787863858077
1.7265		23.1085149323696
1.727		23.1382713618756
1.7275		23.1680556912144
1.728		23.1978679372795
1.7285		23.2277081169698
1.729		23.257576247189
1.7295		23.2874723448461
1.73		23.3173964268551
1.7305		23.3473485101349
1.731		23.3773286116099
1.7315		23.4073367482088
1.732		23.4373729368664
1.7325		23.4674371945217
1.733		23.4975295381191
1.7335		23.5276499846081
1.734		23.5577985509434
1.7345		23.5879752540842
1.735		23.6181801109955
1.7355		23.6484131386469
1.736		23.6786743540134
1.7365		23.7089637740747
1.737		23.7392814158156
1.7375		23.7696272962265
1.738		23.8000014323023
1.7385		23.8304038410431
1.739		23.8608345394542
1.7395		23.8912935445459
1.74		23.9217808733337
1.7405		23.9522965428379
1.741		23.9828405700841
1.7415		24.013412972103
1.742		24.04401376593
1.7425		24.0746429686062
1.743		24.105300597177
1.7435		24.1359866686936
1.744		24.166701200212
1.7445		24.1974442087931
1.745		24.2282157115029
1.7455		24.2590157254128
1.746		24.289844267599
1.7465		24.320701355143
1.747		24.3515870051308
1.7475		24.3825012346541
1.748		24.4134440608097
1.7485		24.444415500699
1.749		24.4754155714285
1.7495		24.5064442901104
1.75		24.5375016738615
1.7505		24.5685877398034
1.751		24.5997025050634
1.7515		24.6308459867736
1.752		24.662018202071
1.7525		24.6932191680979
1.753		24.7244489020018
1.7535		24.7557074209347
1.754		24.7869947420544
1.7545		24.8183108825234
1.755		24.8496558595093
1.7555		24.8810296901848
1.756		24.9124323917275
1.7565		24.9438639813206
1.757		24.9753244761517
1.7575		25.0068138934141
1.758		25.0383322503057
1.7585		25.0698795640298
1.759		25.1014558517945
1.7595		25.1330611308131
1.76		25.1646954183042
1.7605		25.1963587314911
1.761		25.2280510876025
1.7615		25.259772503872
1.762		25.2915229975384
1.7625		25.3233025858452
1.763		25.3551112860415
1.7635		25.3869491153812
1.764		25.4188160911235
1.7645		25.4507122305323
1.765		25.4826375508769
1.7655		25.5145920694315
1.766		25.5465758034755
1.7665		25.5785887702934
1.767		25.6106309871746
1.7675		25.6427024714139
1.768		25.6748032403107
1.7685		25.7069333111699
1.769		25.7390927013014
1.7695		25.7712814280202
1.77		25.8034995086459
1.7705		25.835746960504
1.771		25.8680238009244
1.7715		25.9003300472426
1.772		25.9326657167986
1.7725		25.9650308269382
1.773		25.9974253950117
1.7735		26.0298494383746
1.774		26.0623029743876
1.7745		26.0947860204165
1.775		26.1272985938321
1.7755		26.1598407120103
1.776		26.1924123923321
1.7765		26.2250136521836
1.777		26.2576445089558
1.7775		26.2903049800452
1.778		26.3229950828529
1.7785		26.3557148347854
1.779		26.3884642532542
1.7795		26.4212433556758
1.78		26.4540521594719
1.7805		26.4868906820693
1.781		26.5197589408998
1.7815		26.5526569534003
1.782		26.5855847370127
1.7825		26.6185423091841
1.783		26.6515296873669
1.7835		26.6845468890181
1.784		26.7175939316
1.7845		26.7506708325802
1.785		26.7837776094311
1.7855		26.8169142796304
1.786		26.8500808606606
1.7865		26.8832773700095
1.787		26.9165038251701
1.7875		26.9497602436401
1.788		26.9830466429227
1.7885		27.0163630405259
1.789		27.049709453963
1.7895		27.0830859007522
1.79		27.1164923984168
1.7905		27.1499289644854
1.791		27.1833956164914
1.7915		27.2168923719734
1.792		27.2504192484753
1.7925		27.2839762635457
1.793		27.3175634347386
1.7935		27.3511807796129
1.794		27.3848283157327
1.7945		27.4185060606671
1.795		27.4522140319904
1.7955		27.4859522472818
1.796		27.5197207241258
1.7965		27.5535194801119
1.797		27.5873485328347
1.7975		27.6212078998938
1.798		27.6550975988938
1.7985		27.6890176474448
1.799		27.7229680631618
1.7995		27.7569488636648
1.8		27.7909600665786
1.8005		27.8250016895336
1.801		27.8590737501651
1.8015		27.8931762661136
1.802		27.9273092550242
1.8025		27.9614727345478
1.803		27.99566672234
1.8035		28.0298912360614
1.804		28.064146293378
1.8045		28.0984319119605
1.805		28.132748109485
1.8055		28.1670949036327
1.806		28.2014723120897
1.8065		28.2358803525471
1.807		28.2703190427015
1.8075		28.3047884002544
1.808		28.3392884429122
1.8085		28.3738191883864
1.809		28.408380654394
1.8095		28.4429728586567
1.81		28.4775958189014
1.8105		28.51224955286
1.811		28.5469340782698
1.8115		28.5816494128728
1.812		28.6163955744164
1.8125		28.6511725806528
1.813		28.6859804493396
1.8135		28.7208191982392
1.814		28.7556888451194
1.8145		28.7905894077528
1.815		28.8255209039173
1.8155		28.8604833513956
1.816		28.8954767679761
1.8165		28.9305011714516
1.817		28.9655565796203
1.8175		29.0006430102855
1.818		29.0357604812556
1.8185		29.0709090103441
1.819		29.1060886153694
1.8195		29.1412993141553
1.82		29.1765411245304
1.8205		29.2118140643288
1.821		29.2471181513892
1.8215		29.2824534035556
1.822		29.3178198386771
1.8225		29.3532174746081
1.823		29.3886463292077
1.8235		29.4241064203403
1.824		29.4595977658755
1.8245		29.4951203836877
1.825		29.5306742916569
1.8255		29.5662595076674
1.826		29.6018760496094
1.8265		29.6375239353778
1.827		29.6732031828725
1.8275		29.7089138099987
1.828		29.7446558346668
1.8285		29.7804292747917
1.829		29.8162341482943
1.8295		29.8520704730999
1.83		29.8879382671391
1.8305		29.9238375483476
1.831		29.9597683346662
1.8315		29.9957306440408
1.832		30.0317244944224
1.8325		30.0677499037671
1.833		30.103806890036
1.8335		30.1398954711954
1.834		30.1760156652168
1.8345		30.2121674900764
1.835		30.2483509637559
1.8355		30.284566104242
1.836		30.3208129295264
1.8365		30.3570914576059
1.837		30.3934017064824
1.8375		30.4297436941631
1.838		30.46611743866
1.8385		30.5025229579903
1.839		30.5389602701764
1.8395		30.5754293932457
1.84		30.6119303452307
1.8405		30.6484631441689
1.841		30.6850278081032
1.8415		30.7216243550813
1.842		30.758252803156
1.8425		30.7949131703855
1.843		30.8316054748327
1.8435		30.8683297345658
1.844		30.9050859676582
1.8445		30.9418741921883
1.845		30.9786944262393
1.8455		31.0155466879001
1.846		31.0524309952641
1.8465		31.0893473664303
1.847		31.1262958195024
1.8475		31.1632763725895
1.848		31.2002890438055
1.8485		31.2373338512695
1.849		31.2744108131059
1.8495		31.3115199474442
1.85		31.3486612724185
1.8505		31.3858348061685
1.851		31.4230405668389
1.8515		31.4602785725793
1.852		31.4975488415447
1.8525		31.5348513918949
1.853		31.5721862417949
1.8535		31.6095534094149
1.854		31.6469529129302
1.8545		31.6843847705211
1.855		31.721849000373
1.8555		31.7593456206762
1.856		31.7968746496266
1.8565		31.8344361054249
1.857		31.8720300062768
1.8575		31.9096563703933
1.858		31.9473152159902
1.8585		31.985006561289
1.859		32.0227304245156
1.8595		32.0604868239014
1.86		32.0982757776829
1.8605		32.1360973041013
1.861		32.1739514214036
1.8615		32.2118381478412
1.862		32.2497575016711
1.8625		32.2877095011552
1.863		32.3256941645603
1.8635		32.3637115101588
1.864		32.4017615562275
1.8645		32.4398443210492
1.865		32.4779598229108
1.8655		32.516108080105
1.866		32.5542891109296
1.8665		32.592502933687
1.867		32.6307495666852
1.8675		32.669029028237
1.868		32.7073413366603
1.8685		32.7456865102784
1.869		32.7840645674195
1.8695		32.8224755264167
1.87		32.8609194056084
1.8705		32.8993962233384
1.871		32.9379059979549
1.8715		32.9764487478118
1.872		33.0150244912681
1.8725		33.0536332466872
1.873		33.0922750324386
1.8735		33.1309498668961
1.874		33.1696577684388
1.8745		33.2083987554514
1.875		33.247172846323
1.8755		33.2859800594483
1.876		33.3248204132266
1.8765		33.363693926063
1.877		33.4026006163668
1.8775		33.4415405025533
1.878		33.4805136030424
1.8785		33.5195199362592
1.879		33.558559520634
1.8795		33.5976323746018
1.88		33.6367385166034
1.8805		33.6758779650842
1.881		33.7150507384945
1.8815		33.7542568552904
1.882		33.7934963339326
1.8825		33.832769192887
1.883		33.8720754506245
1.8835		33.9114151256215
1.884		33.9507882363589
1.8845		33.9901948013233
1.885		34.0296348390059
1.8855		34.0691083679033
1.886		34.1086154065173
1.8865		34.1481559733544
1.887		34.1877300869265
1.8875		34.2273377657505
1.888		34.2669790283487
1.8885		34.3066538932479
1.889		34.3463623789804
1.8895		34.3861045040837
1.89		34.4258802871001
1.8905		34.4656897465772
1.891		34.5055329010677
1.8915		34.5454097691293
1.892		34.5853203693249
1.8925		34.6252647202224
1.893		34.6652428403949
1.8935		34.7052547484204
1.894		34.7453004628825
1.8945		34.7853800023692
1.895		34.8254933854743
1.8955		34.8656406307962
1.896		34.9058217569386
1.8965		34.9460367825101
1.897		34.986285726125
1.8975		35.0265686064019
1.898		35.0668854419651
1.8985		35.1072362514437
1.899		35.147621053472
1.8995		35.1880398666894
1.9		35.2284927097405
1.9005		35.2689796012748
1.901		35.3095005599471
1.9015		35.350055604417
1.902		35.3906447533496
1.9025		35.4312680254149
1.903		35.4719254392881
1.9035		35.5126170136491
1.904		35.5533427671836
1.9045		35.594102718582
1.905		35.6348968865395
1.9055		35.6757252897572
1.906		35.7165879469404
1.9065		35.7574848768002
1.907		35.7984160980525
1.9075		35.8393816294185
1.908		35.8803814896242
1.9085		35.9214156974007
1.909		35.9624842714848
1.9095		36.0035872306176
1.91		36.0447245935458
1.9105		36.0858963790211
1.911		36.1271026058003
1.9115		36.1683432926453
1.912		36.2096184583229
1.9125		36.2509281216055
1.913		36.2922723012701
1.9135		36.3336510160991
1.914		36.3750642848798
1.9145		36.4165121264048
1.915		36.4579945594717
1.9155		36.4995116028834
1.916		36.5410632754474
1.9165		36.5826495959768
1.917		36.6242705832897
1.9175		36.6659262562092
1.918		36.7076166335634
1.9185		36.7493417341859
1.919		36.791101576915
1.9195		36.8328961805943
1.92		36.8747255640724
1.9205		36.9165897462033
